PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"39554254","Autoimmune diseases and cardiovascular risk: Mendelian randomization analysis for the impact of 19 autoimmune diseases on 14 cardiovascular conditions","Bao Y, Gu L, Chen J, Wang H, Wang Z, Wang H, Wang S, Wang L.","J Transl Autoimmun. 2024 Nov 1;9:100259. doi: 10.1016/j.jtauto.2024.100259. eCollection 2024 Dec.","Bao Y","J Transl Autoimmun","2024","2024/11/18","PMC11565429","","10.1016/j.jtauto.2024.100259"
"39543322","Diagnosis and prognosis prediction of gastric cancer by high-performance serum lipidome fingerprints","Cai ZR, Wang W, Chen D, Chen HJ, Hu Y, Luo XJ, Wang YT, Pan YQ, Mo HY, Luo SY, Liao K, Zeng ZL, Li SS, Guan XY, Fan XJ, Piao HL, Xu RH, Ju HQ.","EMBO Mol Med. 2024 Dec;16(12):3089-3112. doi: 10.1038/s44321-024-00169-0. Epub 2024 Nov 14.","Cai ZR","EMBO Mol Med","2024","2024/11/14","PMC11628598","","10.1038/s44321-024-00169-0"
"39378104","Significance of pyroptosis-related genes in the diagnosis and classification of diabetic kidney disease","Huang Y, Yuan X.","Ren Fail. 2024 Dec;46(2):2409331. doi: 10.1080/0886022X.2024.2409331. Epub 2024 Oct 8.","Huang Y","Ren Fail","2024","2024/10/08","PMC11463007","","10.1080/0886022X.2024.2409331"
"39257527","RCDdb: A manually curated database and analysis platform for regulated cell death","Wang X, Wang Q, Zhao J, Chen J, Wu R, Pan J, Li J, Wang Z, Chen Y, Guo W, Li Y.","Comput Struct Biotechnol J. 2024 Aug 22;23:3211-3221. doi: 10.1016/j.csbj.2024.08.012. eCollection 2024 Dec.","Wang X","Comput Struct Biotechnol J","2024","2024/09/11","PMC11384979","","10.1016/j.csbj.2024.08.012"
"39240275","Identification of potential miRNA-mRNA regulatory network contributing to pathogenesis of polycystic ovarian syndrome","Bhandary P, Alagundagi DB, Shetty PK, Patil P.","Ir J Med Sci. 2024 Dec;193(6):2859-2868. doi: 10.1007/s11845-024-03795-2. Epub 2024 Sep 6.","Bhandary P","Ir J Med Sci","2024","2024/09/06","","","10.1007/s11845-024-03795-2"
"39221753","Analysis and identification of ferroptosis-related diagnostic markers in rheumatoid arthritis","Cai Y, Deng L, Yao J.","Ann Med. 2024 Dec;56(1):2397572. doi: 10.1080/07853890.2024.2397572. Epub 2024 Sep 2.","Cai Y","Ann Med","2024","2024/09/02","PMC11370691","","10.1080/07853890.2024.2397572"
"39148319","Unravelling the mosaic: Epigenetic diversity in glioblastoma","Lucchini S, Constantinou M, Marino S.","Mol Oncol. 2024 Dec;18(12):2871-2889. doi: 10.1002/1878-0261.13706. Epub 2024 Aug 15.","Lucchini S","Mol Oncol","2024","2024/08/16","PMC11619803","","10.1002/1878-0261.13706"
"38780720","Morphine-Driven m6A Epitranscriptomic Neuroadaptations in Primary Cortical Cultures","Dabrowski KR, Daws SE.","Mol Neurobiol. 2024 Dec;61(12):10684-10704. doi: 10.1007/s12035-024-04219-z. Epub 2024 May 23.","Dabrowski KR","Mol Neurobiol","2024","2024/05/23","PMC11584444","","10.1007/s12035-024-04219-z"
"38596315","Cat-E: A comprehensive web tool for exploring cancer targeting strategies","Salihoglu R, Balkenhol J, Dandekar G, Liang C, Dandekar T, Bencurova E.","Comput Struct Biotechnol J. 2024 Mar 27;23:1376-1386. doi: 10.1016/j.csbj.2024.03.024. eCollection 2024 Dec.","Salihoglu R","Comput Struct Biotechnol J","2024","2024/04/10","PMC11001601","","10.1016/j.csbj.2024.03.024"
"39649642","Genome-wide Mendelian randomization identifies drugs associated with body height","Xi L, Cheng R, Zhang M, Pei Z, Ye J, Zhao Z.","Transl Pediatr. 2024 Nov 30;13(11):1959-1971. doi: 10.21037/tp-24-265. Epub 2024 Nov 26.","Xi L","Transl Pediatr","2024","2024/12/09","PMC11621899","","10.21037/tp-24-265"
"39634417","Novel bioinformatic approaches show the role of driver genes in the progression of cervical cancer: An in-silico study","Yari AH, Aghbash PS, Bayat M, Lahouti S, Jalilzadeh N, Zadeh LN, Yari AM, Tabrizi-Nezhadi P, Nahand JS, MotieGhader H, Baghi HB.","Heliyon. 2024 Nov 14;10(22):e40179. doi: 10.1016/j.heliyon.2024.e40179. eCollection 2024 Nov 30.","Yari AH","Heliyon","2024","2024/12/05","PMC11616557","","10.1016/j.heliyon.2024.e40179"
"39684551","Potential Drug Synergy Through the ERBB2 Pathway in HER2+ Breast Tumors","Rojas-Salazar Y, Gómez-Montañez E, Rojas-Salazar J, de Anda-Jáuregui G, Hernández-Lemus E.","Int J Mol Sci. 2024 Nov 29;25(23):12840. doi: 10.3390/ijms252312840.","Rojas-Salazar Y","Int J Mol Sci","2024","2024/12/17","PMC11641395","","10.3390/ijms252312840"
"39628979","Identification of Biomarkers Associated with Oxidative Stress in Aortic Dissection Based on Bulk Transcriptome Analyses","Li Z, Li C, Shao Y, Ran H, Shi H, Zhou R, Liu X, Wu Q, Zhang C.","Int J Gen Med. 2024 Nov 28;17:5633-5650. doi: 10.2147/IJGM.S478146. eCollection 2024.","Li Z","Int J Gen Med","2024","2024/12/04","PMC11611705","","10.2147/IJGM.S478146"
"39664731","Exploring the therapeutic potency of cryptotanshinone in cervical cancer: a multi-omics and network pharmacology approach","Lu Z, Zhu G, Feng X, Xiang Y, Chen C, Yuan H, Chen Z.","Front Genet. 2024 Nov 27;15:1435132. doi: 10.3389/fgene.2024.1435132. eCollection 2024.","Lu Z","Front Genet","2024","2024/12/12","PMC11632102","","10.3389/fgene.2024.1435132"
"39765633","An Integrated Framework to Identify Prognostic Biomarkers and Novel Therapeutic Targets in Hepatocellular Carcinoma-Based Disabilities","Rahman MO, Das A, Naeem N, Jabeen-E-Tahnim, Hossain MA, Alam MN, Azad A, Alyami SA, Alotaibi N, Al-Moisheer AS, Moni MA.","Biology (Basel). 2024 Nov 24;13(12):966. doi: 10.3390/biology13120966.","Rahman MO","Biology (Basel)","2024","2025/01/08","PMC11673266","","10.3390/biology13120966"
"39917706","Genetic analysis of potential markers and therapeutic targets for immunity in periodontitis","Li H, Du W, Ye X, Luo X, Duan X.","Front Dent Med. 2024 Nov 22;5:1480346. doi: 10.3389/fdmed.2024.1480346. eCollection 2024.","Li H","Front Dent Med","2024","2025/02/07","PMC11797874","","10.3389/fdmed.2024.1480346"
"39650656","Identification of early Alzheimer's disease subclass and signature genes based on PANoptosis genes","Wang W, Lu J, Pan N, Zhang H, Dai J, Li J, Chi C, Zhang L, Wang L, Zhang M.","Front Immunol. 2024 Nov 22;15:1462003. doi: 10.3389/fimmu.2024.1462003. eCollection 2024.","Wang W","Front Immunol","2024","2024/12/09","PMC11621049","","10.3389/fimmu.2024.1462003"
"39574022","The diagnostic value investigation of programmed cell death genes in heart failure","Chen Q, Tu S.","BMC Cardiovasc Disord. 2024 Nov 22;24(1):662. doi: 10.1186/s12872-024-04343-7.","Chen Q","BMC Cardiovasc Disord","2024","2024/11/22","PMC11583386","","10.1186/s12872-024-04343-7"
"39567612","Comprehensive analysis identifies endocrine fibroblast growth factors as promising prognostic markers for colorectal carcinoma","Rejali L, Piroozkhah M, Jahanbin M, Jalali P, Khanabadi B, Abkenar ED, Asghari Z, Hashemi M, Sadeghi A, Salehi Z, Nazemalhosseini-Mojarad E.","Sci Rep. 2024 Nov 20;14(1):28754. doi: 10.1038/s41598-024-79341-y.","Rejali L","Sci Rep","2024","2024/11/20","PMC11579457","","10.1038/s41598-024-79341-y"
"39277847","Deciphering single-cell gene expression variability and its role in drug response","Liu S, Chen L.","Hum Mol Genet. 2024 Nov 20;33(23):2024-2034. doi: 10.1093/hmg/ddae138.","Liu S","Hum Mol Genet","2024","2024/09/15","PMC11578114","","10.1093/hmg/ddae138"
"39551798","Identifying genetic targets in clinical subtypes of Parkinson's disease for optimizing pharmacological treatment strategies","Kong D, Li C, Ma L, Du L, Jiang N, Zhao X, Zhang S, Zhao Z, Fang L, Du G.","Signal Transduct Target Ther. 2024 Nov 18;9(1):320. doi: 10.1038/s41392-024-02020-x.","Kong D","Signal Transduct Target Ther","2024","2024/11/17","PMC11570617","","10.1038/s41392-024-02020-x"
"39551815","Genome-wide meta-analysis identifies 22 loci for normal tension glaucoma with significant overlap with high tension glaucoma","Diaz-Torres S, He W, Yu R; IGGC International Glaucoma Genetics Consortium; Khawaja AP, Hammond CJ, Hysi PG, Pasquale LR, Wu Y, Kubo M, Akiyama M, Aung T, Cheng CY, Khor CC, Kraft P, Kang JH, Hewitt AW, Mackey DA, Craig JE, Wiggs JL, Ong JS, MacGregor S, Gharahkhani P.","Nat Commun. 2024 Nov 17;15(1):9959. doi: 10.1038/s41467-024-54301-2.","Diaz-Torres S","Nat Commun","2024","2024/11/17","PMC11570636","","10.1038/s41467-024-54301-2"
"39493875","PhosCancer: A comprehensive database for investigating protein phosphorylation in human cancer","Dong Q, Shen D, Ye J, Chen J, Li J.","iScience. 2024 Sep 27;27(11):111060. doi: 10.1016/j.isci.2024.111060. eCollection 2024 Nov 15.","Dong Q","iScience","2024","2024/11/04","PMC11530918","","10.1016/j.isci.2024.111060"
"39543667","Precision oncology platforms: practical strategies for genomic database utilization in cancer treatment","Gazola AA, Lautert-Dutra W, Archangelo LF, Reis RBD, Squire JA.","Mol Cytogenet. 2024 Nov 14;17(1):28. doi: 10.1186/s13039-024-00698-w.","Gazola AA","Mol Cytogenet","2024","2024/11/15","PMC11566986","","10.1186/s13039-024-00698-w"
"39574959","Osteocytes contribute to sex-specific differences in osteoarthritic pain","Jones R, Gilbert SJ, Christofides SR, Mason DJ.","Front Endocrinol (Lausanne). 2024 Nov 7;15:1480274. doi: 10.3389/fendo.2024.1480274. eCollection 2024.","Jones R","Front Endocrinol (Lausanne)","2024","2024/11/22","PMC11579924","","10.3389/fendo.2024.1480274"
"39504047","Single-Cell Multiomics Profiling Reveals Heterogeneity of Müller Cells in the Oxygen-Induced Retinopathy Model","Yao X, Li Z, Lei Y, Liu Q, Chen S, Zhang H, Dong X, He K, Guo J, Li MJ, Wang X, Yan H.","Invest Ophthalmol Vis Sci. 2024 Nov 4;65(13):8. doi: 10.1167/iovs.65.13.8.","Yao X","Invest Ophthalmol Vis Sci","2024","2024/11/06","PMC11547256","","10.1167/iovs.65.13.8"
"39502833","Transcriptomic analysis of rat prefrontal cortex following chronic stress induced by social isolation - Relevance to psychiatric and neurodevelopmental illness, and implications for treatment","Goh JY, Rueda P, Taylor J, Rathbone A, Scott D, Langmead CJ, Fone KCF, Stewart GD, King MV.","Neurobiol Stress. 2024 Oct 17;33:100679. doi: 10.1016/j.ynstr.2024.100679. eCollection 2024 Nov.","Goh JY","Neurobiol Stress","2024","2024/11/06","PMC11536066","","10.1016/j.ynstr.2024.100679"
"39485546","GUCA2A dysregulation as a promising biomarker for accurate diagnosis and prognosis of colorectal cancer","Jalali P, Aliyari S, Etesami M, Saeedi Niasar M, Taher S, Kavousi K, Nazemalhosseini Mojarad E, Salehi Z.","Clin Exp Med. 2024 Nov 1;24(1):251. doi: 10.1007/s10238-024-01512-y.","Jalali P","Clin Exp Med","2024","2024/11/01","PMC11530487","","10.1007/s10238-024-01512-y"
"38806721","Gene-environment interactions in human health","Herrera-Luis E, Benke K, Volk H, Ladd-Acosta C, Wojcik GL.","Nat Rev Genet. 2024 Nov;25(11):768-784. doi: 10.1038/s41576-024-00731-z. Epub 2024 May 28.","Herrera-Luis E","Nat Rev Genet","2024","2024/05/28","PMC12288441","NIHMS2078606","10.1038/s41576-024-00731-z"
"39544374","Mendelian randomization analysis of causal and druggable circulating inflammatory proteins in schizophrenia","Cao H, Fu L, Liu D, Baranova A, Zhang F.","Front Psychiatry. 2024 Oct 31;15:1465291. doi: 10.3389/fpsyt.2024.1465291. eCollection 2024.","Cao H","Front Psychiatry","2024","2024/11/15","PMC11560794","","10.3389/fpsyt.2024.1465291"
"39574859","Gene-Excessive Sleepiness Interactions Suggest Treatment Targets for Obstructive Sleep Apnea Subtype","Nagarajan P, Kurniansyah N, Lee J, Gharib SA, Xu Y, Zhang Y, Spitzer B, Faquih T, Zhou H, Boerwinkle E, Chen H, Gottlieb DJ, Guo X, Heard-Costa NL, Hidalgo BA, Levy D, Liu PY, Mei H, Montalvan R, Mukherjee S, North KE, O'Conner GT, Palmer LJ, Patel SR, Psaty BM, Purcell SM, Raffield LM, Rich SS, Rotter JI, Saxena R, Smith AV, Stone KL, Zhu X; TOPMed Sleep Trait WG; Cade BE, Sofer T, Redline S, Wang H.","medRxiv [Preprint]. 2024 Oct 28:2024.10.25.24316158. doi: 10.1101/2024.10.25.24316158.","Nagarajan P","medRxiv","2024","2024/11/22","PMC11581070","","10.1101/2024.10.25.24316158"
"39468075","Transcriptome-wide Mendelian randomization during CD4(+) T cell activation reveals immune-related drug targets for cardiometabolic diseases","Wu X, Ying H, Yang Q, Yang Q, Liu H, Ding Y, Zhao H, Chen Z, Zheng R, Lin H, Wang S, Li M, Wang T, Zhao Z, Xu M, Chen Y, Xu Y, Vincent EE, Borges MC, Gaunt TR, Ning G, Wang W, Bi Y, Zheng J, Lu J.","Nat Commun. 2024 Oct 28;15(1):9302. doi: 10.1038/s41467-024-53621-7.","Wu X","Nat Commun","2024","2024/10/29","PMC11519452","","10.1038/s41467-024-53621-7"
"39315698","Chem-CRISPR/dCas9FCPF: a platform for chemically induced epigenome editing","Altinbay M, Wang J, Chen J, Schäfer D, Sprang M, Blagojevic B, Wölfl S, Andrade-Navarro MA, Dikic I, Knapp S, Cheng X.","Nucleic Acids Res. 2024 Oct 28;52(19):11587-11601. doi: 10.1093/nar/gkae798.","Altinbay M","Nucleic Acids Res","2024","2024/09/24","PMC11514490","","10.1093/nar/gkae798"
"39462099","Identification of diagnostic markers pyrodeath-related genes in non-alcoholic fatty liver disease based on machine learning and experiment validation","Lei L, Li J, Liu Z, Zhang D, Liu Z, Wang Q, Gao Y, Mo B, Li J.","Sci Rep. 2024 Oct 26;14(1):25541. doi: 10.1038/s41598-024-77409-3.","Lei L","Sci Rep","2024","2024/10/27","PMC11513955","","10.1038/s41598-024-77409-3"
"39526184","Systematic identification of therapeutic targets for coronary artery calcification: an integrated transcriptomic and proteomic Mendelian randomization","Chen L, Ye X, Li Y, Ran X.","Front Cardiovasc Med. 2024 Oct 25;11:1419440. doi: 10.3389/fcvm.2024.1419440. eCollection 2024.","Chen L","Front Cardiovasc Med","2024","2024/11/11","PMC11543530","","10.3389/fcvm.2024.1419440"
"39470543","Unveiling novel prognostic biomarkers and therapeutic targets for HBV-associated hepatocellular carcinoma through integrated bioinformatic analysis","Ren X, Feng N.","Medicine (Baltimore). 2024 Oct 25;103(43):e40134. doi: 10.1097/MD.0000000000040134.","Ren X","Medicine (Baltimore)","2024","2024/10/29","PMC11521037","","10.1097/MD.0000000000040134"
"39512814","CDKN1A as a target of senescence in heart failure: insights from a multiomics study","Bian R, Zhang L, Li D, Xu X.","Front Pharmacol. 2024 Oct 23;15:1446300. doi: 10.3389/fphar.2024.1446300. eCollection 2024.","Bian R","Front Pharmacol","2024","2024/11/08","PMC11541717","","10.3389/fphar.2024.1446300"
"39438440","Uncovering genetic loci and biological pathways associated with age-related cataracts through GWAS meta-analysis","Diaz-Torres S, Lee SS, García-Marín LM, Campos AI, Lingham G, Ong JS, Mackey DA, Burdon KP, Hunter M, Dong X, MacGregor S, Gharahkhani P, Rentería ME.","Nat Commun. 2024 Oct 23;15(1):9116. doi: 10.1038/s41467-024-53212-6.","Diaz-Torres S","Nat Commun","2024","2024/10/22","PMC11496520","","10.1038/s41467-024-53212-6"
"39484404","Expression-Driven Genetic Dependency Reveals Targets for Precision Medicine","Elmas A, Layden HM, Ellis JD, Bartlett LN, Zhao X, Kawabata-Iwakawa R, Obinata H, Hiebert SW, Huang KL.","bioRxiv [Preprint]. 2024 Oct 21:2024.10.17.618926. doi: 10.1101/2024.10.17.618926.","Elmas A","bioRxiv","2024","2024/11/01","PMC11527036","","10.1101/2024.10.17.618926"
"39433822","A meta-analysis of bulk RNA-seq datasets identifies potential biomarkers and repurposable therapeutics against Alzheimer's disease","Lamisa AB, Ahammad I, Bhattacharjee A, Hossain MU, Ishtiaque A, Chowdhury ZM, Das KC, Salimullah M, Keya CA.","Sci Rep. 2024 Oct 21;14(1):24717. doi: 10.1038/s41598-024-75431-z.","Lamisa AB","Sci Rep","2024","2024/10/21","PMC11494203","","10.1038/s41598-024-75431-z"
"39422802","Application of large-scale and multicohort plasma proteomics data to discover novel causal proteins in gastric cancer","Tang W, Ma X.","Discov Oncol. 2024 Oct 18;15(1):570. doi: 10.1007/s12672-024-01460-9.","Tang W","Discov Oncol","2024","2024/10/18","PMC11489397","","10.1007/s12672-024-01460-9"
"39484232","Mapping the epigenomic landscape of post-traumatic stress disorder in human cortical neurons","Núñez-Ríos DL, Nagamatsu ST, Martínez-Magaña JJ, Hurd Y, Rompala G, Krystal JH; Traumatic Stress Brain Research Group; Montalvo-Ortiz JL.","medRxiv [Preprint]. 2024 Oct 16:2024.10.11.24315258. doi: 10.1101/2024.10.11.24315258.","Núñez-Ríos DL","medRxiv","2024","2024/11/01","PMC11527063","","10.1101/2024.10.11.24315258"
"39456581","Whole Exome Sequencing of Intracranial Epidermoid Cysts Reveals Immune-Associated Mechanistic and Potential Targets","Kondaboina S, Parrish O, Parada CA, Ferreira M Jr.","Cancers (Basel). 2024 Oct 15;16(20):3487. doi: 10.3390/cancers16203487.","Kondaboina S","Cancers (Basel)","2024","2024/10/26","PMC11506683","","10.3390/cancers16203487"
"39456780","Molecular Landscape of Bladder Cancer: Key Genes, Transcription Factors, and Drug Interactions","Danishuddin, Haque MA, Khan S, Kim JJ, Ahmad K.","Int J Mol Sci. 2024 Oct 12;25(20):10997. doi: 10.3390/ijms252010997.","Danishuddin","Int J Mol Sci","2024","2024/10/26","PMC11507096","","10.3390/ijms252010997"
"39457610","Genome-Wide and Exome-Wide Association Study Identifies Genetic Underpinning of Comorbidity between Myocardial Infarction and Severe Mental Disorders","Jiang B, Li X, Li M, Zhou W, Zhao M, Wu H, Zhang N, Shen L, Wan C, He L, Huai C, Qin S.","Biomedicines. 2024 Oct 10;12(10):2298. doi: 10.3390/biomedicines12102298.","Jiang B","Biomedicines","2024","2024/10/26","PMC11504245","","10.3390/biomedicines12102298"
"39409102","Investigating the Causal Effects of Exercise-Induced Genes on Sarcopenia","Wang L, Zhang S.","Int J Mol Sci. 2024 Oct 7;25(19):10773. doi: 10.3390/ijms251910773.","Wang L","Int J Mol Sci","2024","2024/10/16","PMC11476887","","10.3390/ijms251910773"
"39375436","In-silico identification of therapeutic targets in pancreatic ductal adenocarcinoma using WGCNA and Trader","Yavari P, Roointan A, Naghdibadi M, Masoudi-Sobhanzadeh Y.","Sci Rep. 2024 Oct 7;14(1):23292. doi: 10.1038/s41598-024-74252-4.","Yavari P","Sci Rep","2024","2024/10/07","PMC11488225","","10.1038/s41598-024-74252-4"
"39368016","Integrated bioinformatics reveals genetic links between visceral obesity and uterine tumors","Samantaray S, Joshi N, Vasa S, Shibu S, Kaloni A, Parekh B, Modi A.","Mol Genet Genomics. 2024 Oct 5;299(1):93. doi: 10.1007/s00438-024-02184-9.","Samantaray S","Mol Genet Genomics","2024","2024/10/05","","","10.1007/s00438-024-02184-9"
"39367121","A genetic study to identify pathogenic mechanisms and drug targets for benign prostatic hyperplasia: a multi-omics Mendelian randomization study","Liu B, Wang X, Yang Z, Yin Z, Tang C, He Y, Ling Q, Huang Z, Feng S.","Sci Rep. 2024 Oct 4;14(1):23120. doi: 10.1038/s41598-024-73466-w.","Liu B","Sci Rep","2024","2024/10/04","PMC11452698","","10.1038/s41598-024-73466-w"
"39470585","Causal association of circulating inflammatory proteins on neurodegenerative diseases: Insights from a mendelian randomization study","Lin W, Wu X, Ou G.","J Cell Mol Med. 2024 Oct;28(20):e70176. doi: 10.1111/jcmm.70176.","Lin W","J Cell Mol Med","2024","2024/10/29","PMC11520441","","10.1111/jcmm.70176"
"39359753","Generative AI in drug discovery and development: the next revolution of drug discovery and development would be directed by generative AI","Chakraborty C, Bhattacharya M, Pal S, Islam MA.","Ann Med Surg (Lond). 2024 Aug 14;86(10):6340-6343. doi: 10.1097/MS9.0000000000002438. eCollection 2024 Oct.","Chakraborty C","Ann Med Surg (Lond)","2024","2024/10/03","PMC11444559","","10.1097/MS9.0000000000002438"
