PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"37749083","Integrative GWAS and co-localisation analysis suggests novel genes associated with age-related multimorbidity","West CE, Karim M, Falaguera MJ, Speidel L, Green CJ, Logie L, Schwartzentruber J, Ochoa D, Lord JM, Ferguson MAJ, Bountra C, Wilkinson GF, Vaughan B, Leach AR, Dunham I, Marsden BD.","Sci Data. 2023 Sep 25;10(1):655. doi: 10.1038/s41597-023-02513-4.","West CE","Sci Data","2023","2023/09/25","PMC10520009","","10.1038/s41597-023-02513-4"
"37582372","Prioritization of therapeutic targets for dyslipidemia using integrative multi-omics and multi-trait analysis","Kim MS, Song M, Kim B, Shim I, Kim DS, Natarajan P, Do R, Won HH.","Cell Rep Med. 2023 Sep 19;4(9):101112. doi: 10.1016/j.xcrm.2023.101112. Epub 2023 Aug 14.","Kim MS","Cell Rep Med","2023","2023/08/15","PMC10518515","","10.1016/j.xcrm.2023.101112"
"37790694","Developing a cluster-based approach for deciphering complexity in individuals with neurodevelopmental differences","Cuppens T, Kaur M, Kumar AA, Shatto J, Ng AC, Leclercq M, Reformat MZ, Droit A, Dunham I, Bolduc FV.","Front Pediatr. 2023 Sep 18;11:1171920. doi: 10.3389/fped.2023.1171920. eCollection 2023.","Cuppens T","Front Pediatr","2023","2023/10/04","PMC10543689","","10.3389/fped.2023.1171920"
"37681175","MultiGML: Multimodal graph machine learning for prediction of adverse drug events","Krix S, DeLong LN, Madan S, Domingo-Fernández D, Ahmad A, Gul S, Zaliani A, Fröhlich H.","Heliyon. 2023 Aug 27;9(9):e19441. doi: 10.1016/j.heliyon.2023.e19441. eCollection 2023 Sep.","Krix S","Heliyon","2023","2023/09/08","PMC10481305","","10.1016/j.heliyon.2023.e19441"
"37563310","Genetics of circulating inflammatory proteins identifies drivers of immune-mediated disease risk and therapeutic targets","Zhao JH, Stacey D, Eriksson N, Macdonald-Dunlop E, Hedman ÅK, Kalnapenkis A, Enroth S, Cozzetto D, Digby-Bell J, Marten J, Folkersen L, Herder C, Jonsson L, Bergen SE, Gieger C, Needham EJ, Surendran P; Estonian Biobank Research Team; Paul DS, Polasek O, Thorand B, Grallert H, Roden M, Võsa U, Esko T, Hayward C, Johansson Å, Gyllensten U, Powell N, Hansson O, Mattsson-Carlgren N, Joshi PK, Danesh J, Padyukov L, Klareskog L, Landén M, Wilson JF, Siegbahn A, Wallentin L, Mälarstig A, Butterworth AS, Peters JE.","Nat Immunol. 2023 Sep;24(9):1540-1551. doi: 10.1038/s41590-023-01588-w. Epub 2023 Aug 10.","Zhao JH","Nat Immunol","2023","2023/08/10","PMC10457199","","10.1038/s41590-023-01588-w"
"37457379","Effectively utilizing publicly available databases for cancer target evaluation","Croft D, Lodhia P, Lourenco S, MacKay C.","NAR Cancer. 2023 Jul 14;5(3):zcad035. doi: 10.1093/narcan/zcad035. eCollection 2023 Sep.","Croft D","NAR Cancer","2023","2023/07/17","PMC10346432","","10.1093/narcan/zcad035"
"37076585","The Ontology of Biological Attributes (OBA)-computational traits for the life sciences","Stefancsik R, Balhoff JP, Balk MA, Ball RL, Bello SM, Caron AR, Chesler EJ, de Souza V, Gehrke S, Haendel M, Harris LW, Harris NL, Ibrahim A, Koehler S, Matentzoglu N, McMurry JA, Mungall CJ, Munoz-Torres MC, Putman T, Robinson P, Smedley D, Sollis E, Thessen AE, Vasilevsky N, Walton DO, Osumi-Sutherland D.","Mamm Genome. 2023 Sep;34(3):364-378. doi: 10.1007/s00335-023-09992-1. Epub 2023 Apr 19.","Stefancsik R","Mamm Genome","2023","2023/04/19","PMC10382347","","10.1007/s00335-023-09992-1"
"36897351","Essential genes: a cross-species perspective","Cacheiro P, Smedley D.","Mamm Genome. 2023 Sep;34(3):357-363. doi: 10.1007/s00335-023-09984-1. Epub 2023 Mar 10.","Cacheiro P","Mamm Genome","2023","2023/03/10","PMC10382395","","10.1007/s00335-023-09984-1"
"37649101","Fathers' preconception smoking and offspring DNA methylation","Kitaba NT, Knudsen GTM, Johannessen A, Rezwan FI, Malinovschi A, Oudin A, Benediktsdottir B, Martino D, González FJC, Gómez LP, Holm M, Jõgi NO, Dharmage SC, Skulstad SM, Watkins SH, Suderman M, Gómez-Real F, Schlünssen V, Svanes C, Holloway JW.","Clin Epigenetics. 2023 Aug 31;15(1):131. doi: 10.1186/s13148-023-01540-7.","Kitaba NT","Clin Epigenetics","2023","2023/08/30","PMC10469907","","10.1186/s13148-023-01540-7"
"37648722","Integrated multi-omics analysis reveals the molecular interplay between circadian clocks and cancer pathogenesis","Pérez-Villa A, Echeverría-Garcés G, Ramos-Medina MJ, Prathap L, Martínez-López M, Ramírez-Sánchez D, García-Cárdenas JM, Armendáriz-Castillo I, Guerrero S, Paz C, López-Cortés A.","Sci Rep. 2023 Aug 30;13(1):14198. doi: 10.1038/s41598-023-39401-1.","Pérez-Villa A","Sci Rep","2023","2023/08/30","PMC10469199","","10.1038/s41598-023-39401-1"
"37641095","Global comparative transcriptomes uncover novel and population-specific gene expression in esophageal squamous cell carcinoma","Alotaibi A, Gadekar VP, Gundla PS, Mandarthi S, Jayendra N, Tungekar A, Lavanya BV, Bhagavath AK, Cordero MAW, Pitkaniemi J, Niazi SK, Upadhya R, Bepari A, Hebbar P.","Infect Agent Cancer. 2023 Aug 28;18(1):47. doi: 10.1186/s13027-023-00525-8.","Alotaibi A","Infect Agent Cancer","2023","2023/08/28","PMC10463703","","10.1186/s13027-023-00525-8"
"37590326","BALDR: A Web-based platform for informed comparison and prioritization of biomarker candidates for type 2 diabetes mellitus","Lundgaard AT, Burdet F, Siggaard T, Westergaard D, Vagiaki D, Cantwell L, Röder T, Vistisen D, Sparsø T, Giordano GN, Ibberson M, Banasik K, Brunak S.","PLoS Comput Biol. 2023 Aug 17;19(8):e1011403. doi: 10.1371/journal.pcbi.1011403. eCollection 2023 Aug.","Lundgaard AT","PLoS Comput Biol","2023","2023/08/17","PMC10464978","","10.1371/journal.pcbi.1011403"
"37609366","Sex difference contributes to phenotypic diversity in individuals with neurodevelopmental disorders","Cuppens T, Shatto J, Mangnier L, Kumar AA, Ng AC, Kaur M, Bui TA, Leclercq M, Droit A, Dunham I, Bolduc FV.","Front Pediatr. 2023 Aug 7;11:1172154. doi: 10.3389/fped.2023.1172154. eCollection 2023.","Cuppens T","Front Pediatr","2023","2023/08/23","PMC10441218","","10.3389/fped.2023.1172154"
"37545006","Valosin containing protein (VCP): initiator, modifier, and potential drug target for neurodegenerative diseases","Chu S, Xie X, Payan C, Stochaj U.","Mol Neurodegener. 2023 Aug 7;18(1):52. doi: 10.1186/s13024-023-00639-y.","Chu S","Mol Neurodegener","2023","2023/08/06","PMC10405438","","10.1186/s13024-023-00639-y"
"37528461","Shared genetic architecture between irritable bowel syndrome and psychiatric disorders reveals molecular pathways of the gut-brain axis","Tesfaye M, Jaholkowski P, Hindley GFL, Shadrin AA, Rahman Z, Bahrami S, Lin A, Holen B, Parker N, Cheng W, Rødevand L, Frei O, Djurovic S, Dale AM, Smeland OB, O'Connell KS, Andreassen OA.","Genome Med. 2023 Aug 1;15(1):60. doi: 10.1186/s13073-023-01212-4.","Tesfaye M","Genome Med","2023","2023/08/01","PMC10391890","","10.1186/s13073-023-01212-4"
"37467069","otargen: GraphQL-based R package for tidy data accessing and processing from Open Targets Genetics","Feizi A, Ray K.","Bioinformatics. 2023 Aug 1;39(8):btad441. doi: 10.1093/bioinformatics/btad441.","Feizi A","Bioinformatics","2023","2023/07/19","PMC10394122","","10.1093/bioinformatics/btad441"
"37485377","Chemogenomic library design strategies for precision oncology, applied to phenotypic profiling of glioblastoma patient cells","Athanasiadis P, Ravikumar B, Elliott RJR, Dawson JC, Carragher NO, Clemons PA, Johanssen T, Ebner D, Aittokallio T.","iScience. 2023 Jun 25;26(7):107209. doi: 10.1016/j.isci.2023.107209. eCollection 2023 Jul 21.","Athanasiadis P","iScience","2023","2023/07/24","PMC10359939","","10.1016/j.isci.2023.107209"
"37468968","PINNED: identifying characteristics of druggable human proteins using an interpretable neural network","Cunningham M, Pins D, Dezső Z, Torrent M, Vasanthakumar A, Pandey A.","J Cheminform. 2023 Jul 19;15(1):64. doi: 10.1186/s13321-023-00735-7.","Cunningham M","J Cheminform","2023","2023/07/19","PMC10354961","","10.1186/s13321-023-00735-7"
"37061086","The dcGO Domain-Centric Ontology Database in 2023: New Website and Extended Annotations for Protein Structural Domains","Bao C, Lu C, Lin J, Gough J, Fang H.","J Mol Biol. 2023 Jul 15;435(14):168093. doi: 10.1016/j.jmb.2023.168093. Epub 2023 Apr 13.","Bao C","J Mol Biol","2023","2023/04/15","PMC7614987","EMS185259","10.1016/j.jmb.2023.168093"
"37090611","omicSynth: an Open Multi-omic Community Resource for Identifying Druggable Targets across Neurodegenerative Diseases","Alvarado CX, Makarious MB, Weller CA, Vitale D, Koretsky MJ, Bandres-Ciga S, Iwaki H, Levine K, Singleton A, Faghri F, Nalls MA, Leonard HL.","medRxiv [Preprint]. 2023 Jul 14:2023.04.06.23288266. doi: 10.1101/2023.04.06.23288266.","Alvarado CX","medRxiv","2023","2023/04/24","PMC10120805","","10.1101/2023.04.06.23288266"
"37502697","Visualization of automatically combined disease maps and pathway diagrams for rare diseases","Gawron P, Hoksza D, Piñero J, Peña-Chilet M, Esteban-Medina M, Fernandez-Rueda JL, Colonna V, Smula E, Heirendt L, Ancien F, Groues V, Satagopam VP, Schneider R, Dopazo J, Furlong LI, Ostaszewski M.","Front Bioinform. 2023 Jul 12;3:1101505. doi: 10.3389/fbinf.2023.1101505. eCollection 2023.","Gawron P","Front Bioinform","2023","2023/07/28","PMC10369067","","10.3389/fbinf.2023.1101505"
"37492107","150 risk variants for diverticular disease of intestine prioritize cell types and enable polygenic prediction of disease susceptibility","Wu Y, Goleva SB, Breidenbach LB, Kim M, MacGregor S, Gandal MJ, Davis LK, Wray NR.","Cell Genom. 2023 Jun 5;3(7):100326. doi: 10.1016/j.xgen.2023.100326. eCollection 2023 Jul 12.","Wu Y","Cell Genom","2023","2023/07/26","PMC10363821","","10.1016/j.xgen.2023.100326"
"37429843","Genome-wide association analysis and Mendelian randomization proteomics identify drug targets for heart failure","Rasooly D, Peloso GM, Pereira AC, Dashti H, Giambartolomei C, Wheeler E, Aung N, Ferolito BR, Pietzner M, Farber-Eger EH, Wells QS, Kosik NM, Gaziano L, Posner DC, Bento AP, Hui Q, Liu C, Aragam K, Wang Z, Charest B, Huffman JE, Wilson PWF, Phillips LS, Whittaker J, Munroe PB, Petersen SE, Cho K, Leach AR, Magariños MP, Gaziano JM; VA Million Veteran Program; Langenberg C, Sun YV, Joseph J, Casas JP.","Nat Commun. 2023 Jul 10;14(1):3826. doi: 10.1038/s41467-023-39253-3.","Rasooly D","Nat Commun","2023","2023/07/10","PMC10333277","","10.1038/s41467-023-39253-3"
"37508400","Comprehensive Analysis for Anti-Cancer Target-Indication Prioritization of Placental Growth Factor Inhibitor (PGF) by Use of Omics and Patient Survival Data","Kim N, Ko Y, Shin Y, Park J, Lee AJ, Kim KW, Pyo J.","Biology (Basel). 2023 Jul 7;12(7):970. doi: 10.3390/biology12070970.","Kim N","Biology (Basel)","2023","2023/07/29","PMC10376188","","10.3390/biology12070970"
"37407978","Proteomic profiling of longitudinal changes in kidney function among middle-aged and older men and women: the KORA S4/F4/FF4 study","Lin JS, Nano J, Petrera A, Hauck SM, Zeller T, Koenig W, Müller CL, Peters A, Thorand B.","BMC Med. 2023 Jul 5;21(1):245. doi: 10.1186/s12916-023-02962-z.","Lin JS","BMC Med","2023","2023/07/05","PMC10324145","","10.1186/s12916-023-02962-z"
"37158276","OpenXGR: a web-server update for genomic summary data interpretation","Bao C, Wang S, Jiang L, Fang Z, Zou K, Lin J, Chen S, Fang H.","Nucleic Acids Res. 2023 Jul 5;51(W1):W387-W396. doi: 10.1093/nar/gkad357.","Bao C","Nucleic Acids Res","2023","2023/05/09","PMC10320191","","10.1093/nar/gkad357"
"37386247","Large-scale multitrait genome-wide association analyses identify hundreds of glaucoma risk loci","Han X, Gharahkhani P, Hamel AR, Ong JS, Rentería ME, Mehta P, Dong X, Pasutto F, Hammond C, Young TL, Hysi P, Lotery AJ, Jorgenson E, Choquet H, Hauser M, Cooke Bailey JN, Nakazawa T, Akiyama M, Shiga Y, Fuller ZL, Wang X, Hewitt AW, Craig JE, Pasquale LR, Mackey DA, Wiggs JL, Khawaja AP, Segrè AV; 23andMe Research Team; International Glaucoma Genetics Consortium; MacGregor S.","Nat Genet. 2023 Jul;55(7):1116-1125. doi: 10.1038/s41588-023-01428-5. Epub 2023 Jun 29.","Han X","Nat Genet","2023","2023/06/29","PMC10335935","","10.1038/s41588-023-01428-5"
"37337107","Genome-wide association analyses define pathogenic signaling pathways and prioritize drug targets for IgA nephropathy","Kiryluk K, Sanchez-Rodriguez E, Zhou XJ, Zanoni F, Liu L, Mladkova N, Khan A, Marasa M, Zhang JY, Balderes O, Sanna-Cherchi S, Bomback AS, Canetta PA, Appel GB, Radhakrishnan J, Trimarchi H, Sprangers B, Cattran DC, Reich H, Pei Y, Ravani P, Galesic K, Maixnerova D, Tesar V, Stengel B, Metzger M, Canaud G, Maillard N, Berthoux F, Berthelot L, Pillebout E, Monteiro R, Nelson R, Wyatt RJ, Smoyer W, Mahan J, Samhar AA, Hidalgo G, Quiroga A, Weng P, Sreedharan R, Selewski D, Davis K, Kallash M, Vasylyeva TL, Rheault M, Chishti A, Ranch D, Wenderfer SE, Samsonov D, Claes DJ, Akchurin O, Goumenos D, Stangou M, Nagy J, Kovacs T, Fiaccadori E, Amoroso A, Barlassina C, Cusi D, Del Vecchio L, Battaglia GG, Bodria M, Boer E, Bono L, Boscutti G, Caridi G, Lugani F, Ghiggeri G, Coppo R, Peruzzi L, Esposito V, Esposito C, Feriozzi S, Polci R, Frasca G, Galliani M, Garozzo M, Mitrotti A, Gesualdo L, Granata S, Zaza G, Londrino F, Magistroni R, Pisani I, Magnano A, Marcantoni C, Messa P, Mignani R, Pani A, Ponticelli C, Roccatello D, Salvadori M, Salvi E, Santoro D, Gembillo G, Savoldi S, Spotti D, Zamboli P, Izzi C, et al.","Nat Genet. 2023 Jul;55(7):1091-1105. doi: 10.1038/s41588-023-01422-x. Epub 2023 Jun 19.","Kiryluk K","Nat Genet","2023","2023/06/19","","","10.1038/s41588-023-01422-x"
"37308787","Rare coding variants in CHRNB2 reduce the likelihood of smoking","Rajagopal VM, Watanabe K, Mbatchou J, Ayer A, Quon P, Sharma D, Kessler MD, Praveen K, Gelfman S, Parikshak N, Otto JM, Bao S, Chim SM, Pavlopoulos E, Avbersek A, Kapoor M, Chen E, Jones MB, Leblanc M, Emberson J, Collins R, Torres J, Morales PK, Tapia-Conyer R, Alegre J, Berumen J; GHS-REGN DiscovEHR collaboration; Regeneron Genetics Center; Shuldiner AR, Balasubramanian S, Abecasis GR, Kang HM, Marchini J, Stahl EA, Jorgenson E, Sanchez R, Liedtke W, Anderson M, Cantor M, Lederer D, Baras A, Coppola G.","Nat Genet. 2023 Jul;55(7):1138-1148. doi: 10.1038/s41588-023-01417-8. Epub 2023 Jun 12.","Rajagopal VM","Nat Genet","2023","2023/06/12","PMC10335934","","10.1038/s41588-023-01417-8"
"37198259","Multi-ancestry meta-analysis and fine-mapping in Alzheimer's disease","Lake J, Warly Solsberg C, Kim JJ, Acosta-Uribe J, Makarious MB, Li Z, Levine K, Heutink P, Alvarado CX, Vitale D, Kang S, Gim J, Lee KH, Pina-Escudero SD, Ferrucci L, Singleton AB, Blauwendraat C, Nalls MA, Yokoyama JS, Leonard HL.","Mol Psychiatry. 2023 Jul;28(7):3121-3132. doi: 10.1038/s41380-023-02089-w. Epub 2023 May 18.","Lake J","Mol Psychiatry","2023","2023/05/17","PMC10615750","","10.1038/s41380-023-02089-w"
"37133573","Gene-based association study reveals a distinct female genetic signal in primary hypertension","Zucker R, Kovalerchik M, Linial M.","Hum Genet. 2023 Jul;142(7):863-878. doi: 10.1007/s00439-023-02567-9. Epub 2023 May 3.","Zucker R","Hum Genet","2023","2023/05/03","","","10.1007/s00439-023-02567-9"
"37365616","Transcriptome- and proteome-wide association studies nominate determinants of kidney function and damage","Schlosser P, Zhang J, Liu H, Surapaneni AL, Rhee EP, Arking DE, Yu B, Boerwinkle E, Welling PA, Chatterjee N, Susztak K, Coresh J, Grams ME.","Genome Biol. 2023 Jun 26;24(1):150. doi: 10.1186/s13059-023-02993-y.","Schlosser P","Genome Biol","2023","2023/06/26","PMC10291807","","10.1186/s13059-023-02993-y"
"37415598","Race/ethnicity-stratified fine-mapping of the MHC locus reveals genetic variants associated with late-onset asthma","Lee EY, Choi W, Burkholder AB, Perera L, Mack JA, Miller FW, Fessler MB, Cook DN, Karmaus PWF, Nakano H, Garantziotis S, Madenspacher JH, House JS, Akhtari FS, Schmitt CS, Fargo DC, Hall JE, Motsinger-Reif AA.","Front Genet. 2023 Jun 21;14:1173676. doi: 10.3389/fgene.2023.1173676. eCollection 2023.","Lee EY","Front Genet","2023","2023/07/07","PMC10321602","","10.3389/fgene.2023.1173676"
"37106565","Multi-scale systems genomics analysis predicts pathways, cell types, and drug targets involved in normative variation in peri-adolescent human cognition","Pai S, Hui S, Weber P, Narayan S, Whitley O, Li P, Labrie V, Baumbach J, Wheeler AL, Bader GD.","Cereb Cortex. 2023 Jun 20;33(13):8581-8593. doi: 10.1093/cercor/bhad142.","Pai S","Cereb Cortex","2023","2023/04/28","PMC10321094","","10.1093/cercor/bhad142"
"37330599","Prioritization and functional validation of target genes from single-cell transcriptomics studies","Sokol L, Cuypers A, Truong AK, Bouché A, Brepoels K, Souffreau J, Rohlenova K, Vinckier S, Schoonjans L, Eelen G, Dewerchin M, de Rooij LPMH, Carmeliet P.","Commun Biol. 2023 Jun 17;6(1):648. doi: 10.1038/s42003-023-05006-7.","Sokol L","Commun Biol","2023","2023/06/17","PMC10276815","","10.1038/s42003-023-05006-7"
"37388915","Comprehensive epigenomic profiling reveals the extent of disease-specific chromatin states and informs target discovery in ankylosing spondylitis","Brown AC, Cohen CJ, Mielczarek O, Migliorini G, Costantino F, Allcock A, Davidson C, Elliott KS, Fang H, Lledó Lara A, Martin AC, Osgood JA, Sanniti A, Scozzafava G, Vecellio M, Zhang P, Black MH, Li S, Truong D, Molineros J, Howe T, Wordsworth BP, Bowness P, Knight JC.","Cell Genom. 2023 Apr 24;3(6):100306. doi: 10.1016/j.xgen.2023.100306. eCollection 2023 Jun 14.","Brown AC","Cell Genom","2023","2023/06/30","PMC10300554","","10.1016/j.xgen.2023.100306"
"37350808","Comprehensive Analysis Reveals the Potential Roles of Transcription Factor Dp-1 in Lung Adenocarcinoma","Song Y, Ma R.","World J Oncol. 2023 Jun;14(3):205-223. doi: 10.14740/wjon1595. Epub 2023 Jun 11.","Song Y","World J Oncol","2023","2023/06/23","PMC10284640","","10.14740/wjon1595"
"37264430","Features of a FAIR vocabulary","Xu F, Juty N, Goble C, Jupp S, Parkinson H, Courtot M.","J Biomed Semantics. 2023 Jun 1;14(1):6. doi: 10.1186/s13326-023-00286-8.","Xu F","J Biomed Semantics","2023","2023/06/01","PMC10236849","","10.1186/s13326-023-00286-8"
"37009933","Predicting ExWAS findings from GWAS data: a shorter path to causal genes","Liang KYH, Farjoun Y, Forgetta V, Chen Y, Yoshiji S, Lu T, Richards JB.","Hum Genet. 2023 Jun;142(6):749-758. doi: 10.1007/s00439-023-02548-y. Epub 2023 Apr 2.","Liang KYH","Hum Genet","2023","2023/04/03","","","10.1007/s00439-023-02548-y"
"37225853","A publication-wide association study (PWAS), historical language models to prioritise novel therapeutic drug targets","Narganes-Carlón D, Crowther DJ, Pearson ER.","Sci Rep. 2023 May 24;13(1):8366. doi: 10.1038/s41598-023-35597-4.","Narganes-Carlón D","Sci Rep","2023","2023/05/24","PMC10209167","","10.1038/s41598-023-35597-4"
"37207277","Using brain cell-type-specific protein interactomes to interpret neurodevelopmental genetic signals in schizophrenia","Hsu YH, Pintacuda G, Liu R, Nacu E, Kim A, Tsafou K, Petrossian N, Crotty W, Suh JM, Riseman J, Martin JM, Biagini JC, Mena D, Ching JKT, Malolepsza E, Li T, Singh T, Ge T, Egri SB, Tanenbaum B, Stanclift CR, Apffel AM; Schizophrenia Working Group of the Psychiatric Genomics Consortium; Stanley Global Asia Initiatives; Carr SA, Schenone M, Jaffe J, Fornelos N, Huang H, Eggan KC, Lage K.","iScience. 2023 Apr 18;26(5):106701. doi: 10.1016/j.isci.2023.106701. eCollection 2023 May 19.","Hsu YH","iScience","2023","2023/05/19","PMC10189495","","10.1016/j.isci.2023.106701"
